priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached,resolution_seconds,time_to_deadline_seconds
P2,software,portal,standard,team_b,1,11.06690543,0,,28800.0
P3,network,chat,standard,team_b,2,245.7972746,1,,86400.0
P4,network,chat,standard,team_c,0,25.371722,0,,172800.0
P3,billing,email,vip,team_b,0,13.73620475,0,91455048.0,86400.0
P4,hardware,email,enterprise,team_a,0,1.978777242,0,,172800.0
P3,billing,email,standard,team_b,1,40.81513233,1,78357174.0,86400.0
P4,hardware,email,standard,team_a,0,1.967457869,1,,172800.0
P3,software,email,standard,team_b,1,36.4579025,0,,86400.0
P3,billing,phone,enterprise,team_c,1,139.7630494,1,76630068.0,86400.0
P3,hardware,email,enterprise,team_b,0,41.34580388,0,,86400.0
P4,billing,portal,vip,team_c,0,2.656594072,1,89118438.0,172800.0
P2,billing,phone,standard,team_d,0,18.42171379,0,85335678.0,28800.0
P3,hardware,chat,standard,team_b,1,2.998484975,1,91349364.0,86400.0
P2,hardware,portal,enterprise,team_a,0,128.2421358,0,,28800.0
P1,hardware,phone,enterprise,team_d,1,16.47474677,1,,14400.0
P4,billing,portal,standard,team_a,0,4.036131401,0,87951132.0,172800.0
P2,hardware,email,standard,team_b,0,200.3541931,0,69827166.0,28800.0
P3,network,phone,standard,team_c,2,40.06510679,0,80742216.0,86400.0
P3,network,chat,enterprise,team_c,2,31.21595374,0,,86400.0
P4,billing,chat,standard,team_a,1,157.1028204,0,,172800.0
P4,hardware,email,standard,team_a,0,45.40840192,1,87537174.0,172800.0
P2,billing,chat,enterprise,team_a,0,19.83145875,0,,28800.0
P3,network,chat,standard,team_c,1,94.20449275,0,,86400.0
P1,software,chat,enterprise,team_d,2,19.0294084,0,61916400.0,14400.0
P3,hardware,chat,standard,team_c,0,35.09275473,1,,86400.0
P4,software,portal,enterprise,team_b,0,97.52520698,1,79999194.0,172800.0
P2,billing,portal,standard,team_a,0,160.8029669,1,,28800.0
P4,network,email,standard,team_c,0,55.8687489,1,,172800.0
P1,software,chat,standard,team_b,0,42.16894014,1,,14400.0
P1,hardware,chat,standard,team_b,2,4.753835269,1,,14400.0
P1,hardware,phone,enterprise,team_b,0,57.58622663,0,69292800.0,14400.0
P2,hardware,portal,standard,team_c,1,23.72463747,1,,28800.0
P3,software,portal,enterprise,team_d,0,43.35437762,1,78968448.0,86400.0
P2,network,email,standard,team_b,1,81.89560255,1,,28800.0
P4,billing,portal,standard,team_d,1,61.33290045,0,,172800.0
P4,billing,phone,enterprise,team_d,0,6.117524213,1,,172800.0
P3,hardware,portal,vip,team_b,1,30.37469097,1,,86400.0
P3,hardware,email,enterprise,team_c,2,13.35068789,1,,86400.0
P4,network,chat,standard,team_a,1,9.830162195,1,,172800.0
P4,software,phone,enterprise,team_b,0,14.93483239,0,86161728.0,172800.0
P2,billing,email,enterprise,team_d,1,152.0586735,1,,28800.0
P4,network,phone,enterprise,team_d,1,74.7938633,1,,172800.0
P2,billing,email,enterprise,team_b,1,143.2261104,1,76328604.0,28800.0
P3,billing,portal,standard,team_b,2,42.36892152,0,,86400.0
P3,network,phone,standard,team_d,0,0.067301539,0,,86400.0
P4,network,email,standard,team_d,0,2.102315382,0,73363470.0,172800.0
P2,billing,portal,standard,team_d,1,9.37784455,0,,28800.0
P1,network,email,enterprise,team_d,0,91.04421954,0,,14400.0
P4,hardware,portal,enterprise,team_a,0,13.51307581,0,,172800.0
P4,network,portal,standard,team_c,0,6.428148099,0,,172800.0
P3,billing,portal,standard,team_c,0,118.3938502,0,,86400.0
P3,billing,portal,standard,team_d,2,15.56824197,0,,86400.0
P4,hardware,chat,standard,team_c,1,41.8797326,0,,172800.0
P3,hardware,portal,standard,team_a,0,24.88289769,0,84958938.0,86400.0
P2,hardware,chat,standard,team_c,0,136.1215963,1,,28800.0
P3,billing,email,enterprise,team_c,0,73.19610741,1,81845238.0,86400.0
P4,network,chat,enterprise,team_c,1,36.2991805,1,74717262.0,172800.0
P4,billing,chat,standard,team_a,0,119.2927156,1,86358510.0,172800.0
P3,billing,phone,enterprise,team_d,0,77.83803564,1,,86400.0
P2,billing,email,enterprise,team_b,0,99.29008449,0,75010356.0,28800.0
P4,billing,phone,enterprise,team_a,1,227.830161,0,,172800.0
P3,network,chat,enterprise,team_b,0,13.62546483,0,,86400.0
P3,billing,email,standard,team_b,1,13.57562408,1,,86400.0
P2,billing,phone,standard,team_d,0,48.78363247,1,69983478.0,28800.0
P4,network,chat,enterprise,team_b,0,45.63526275,1,,172800.0
P3,network,chat,enterprise,team_b,1,122.00788,0,,86400.0
P3,software,email,standard,team_b,2,10.1699982,0,,86400.0
P3,billing,portal,standard,team_a,1,33.20757791,1,,86400.0
P3,billing,portal,standard,team_b,0,45.03527479,1,,86400.0
P3,billing,email,enterprise,team_d,0,37.43275269,0,81589812.0,86400.0
P3,network,phone,standard,team_c,0,4.167618535,0,,86400.0
P1,billing,email,standard,team_b,0,9.59976798,1,,14400.0
P3,network,phone,standard,team_c,0,10.00329398,0,,86400.0
P2,hardware,phone,standard,team_b,1,54.38504482,0,,28800.0
P3,network,portal,standard,team_c,0,33.60745415,1,92216310.0,86400.0
P3,network,chat,standard,team_a,0,11.77347061,1,,86400.0
P3,software,phone,standard,team_d,0,80.0569307,1,92243892.0,86400.0
P4,network,phone,standard,team_b,0,97.4627952,1,63766704.0,172800.0
P4,billing,email,standard,team_d,0,14.15348752,1,86735604.0,172800.0
P1,billing,portal,enterprise,team_c,1,76.97324081,0,81493200.0,14400.0
P3,hardware,portal,standard,team_b,0,3.94370008,1,70206348.0,86400.0
P2,software,phone,enterprise,team_b,0,116.2512384,1,64515564.0,28800.0
P3,network,email,standard,team_a,1,197.3659799,0,79989264.0,86400.0
P3,billing,portal,standard,team_b,0,10.16684475,1,,86400.0
P2,hardware,phone,vip,team_d,1,92.55161959,0,,28800.0
P3,network,phone,standard,team_a,0,6.141895942,0,,86400.0
P4,software,portal,standard,team_c,0,195.0397544,1,,172800.0
P4,network,portal,standard,team_b,0,36.09664159,0,,172800.0
P4,network,phone,enterprise,team_a,2,45.97889823,1,66796578.0,172800.0
P4,software,chat,standard,team_b,1,86.60901445,0,,172800.0
P3,software,phone,standard,team_d,0,17.16363288,0,,86400.0
P4,billing,email,standard,team_a,2,30.5357525,0,,172800.0
P1,billing,portal,enterprise,team_b,1,4.354994316,1,62891820.0,14400.0
P1,billing,chat,standard,team_a,0,57.21160671,0,81601200.0,14400.0
P3,software,email,standard,team_a,1,96.36599398,0,87467886.0,86400.0
P2,network,portal,standard,team_c,1,114.5680582,1,,28800.0
P3,software,portal,enterprise,team_c,0,46.11769297,1,,86400.0
P2,network,phone,enterprise,team_b,0,87.09622012,0,84047430.0,28800.0
P4,software,email,standard,team_a,3,9.744529826,0,64755516.0,172800.0
P4,software,portal,enterprise,team_b,0,81.61724246,0,62773668.0,172800.0
P4,software,portal,standard,team_a,0,0.272961357,1,80926968.0,172800.0
P4,hardware,email,standard,team_d,0,13.00325066,1,77170800.0,172800.0
P4,hardware,chat,enterprise,team_c,0,60.41193012,0,87910158.0,172800.0
P3,network,email,vip,team_a,0,23.18741577,0,89132448.0,86400.0
P3,hardware,chat,standard,team_b,2,31.71998252,0,62715432.0,86400.0
P2,software,email,standard,team_a,0,104.9450619,1,91947906.0,28800.0
P3,billing,chat,standard,team_b,1,50.79138719,1,,86400.0
P4,hardware,portal,standard,team_c,0,30.54605975,0,81983382.0,172800.0
P3,billing,portal,enterprise,team_b,0,37.61492961,0,,86400.0
P2,network,phone,standard,team_d,0,113.2028574,0,,28800.0
P3,hardware,portal,standard,team_a,0,39.88425238,1,,86400.0
P1,hardware,chat,standard,team_a,1,124.934449,1,,14400.0
P4,network,phone,standard,team_d,0,17.02931906,1,62844372.0,172800.0
P3,software,email,enterprise,team_d,0,45.78293326,0,,86400.0
P4,hardware,portal,standard,team_a,0,27.62986766,1,,172800.0
P4,software,phone,vip,team_a,1,53.68612309,0,,172800.0
P2,hardware,chat,enterprise,team_c,0,51.41208672,0,,28800.0
P4,hardware,phone,standard,team_c,0,50.8211907,1,,172800.0
P4,network,email,enterprise,team_a,0,45.01774103,1,70611114.0,172800.0
P3,hardware,chat,standard,team_b,0,36.35566429,0,,86400.0
P4,network,portal,vip,team_c,2,144.7258902,0,92242584.0,172800.0
P1,billing,phone,standard,team_d,0,18.71465684,1,,14400.0
P4,billing,portal,enterprise,team_d,1,34.144769,1,,172800.0
P3,billing,portal,standard,team_d,0,14.23516267,0,,86400.0
P4,billing,email,standard,team_a,3,24.23085509,0,86216694.0,172800.0
P3,software,portal,standard,team_a,1,17.1795886,1,91981680.0,86400.0
P4,network,email,vip,team_a,1,66.46870488,0,89077944.0,172800.0
P3,hardware,email,enterprise,team_d,0,73.78058884,0,61323336.0,86400.0
P3,hardware,email,standard,team_b,0,19.43885241,1,,86400.0
P4,software,chat,standard,team_b,0,246.6763696,0,74926374.0,172800.0
P3,billing,portal,enterprise,team_b,0,20.06343354,0,,86400.0
P4,billing,phone,standard,team_d,0,105.7530852,0,70528986.0,172800.0
P3,network,phone,standard,team_c,2,20.76946731,0,67539840.0,86400.0
P4,billing,chat,standard,team_a,0,31.98355288,0,67060872.0,172800.0
P4,billing,email,enterprise,team_a,0,65.56710487,1,,172800.0
P1,software,email,standard,team_c,0,48.94148593,1,,14400.0
P4,network,portal,standard,team_d,1,42.33771764,0,,172800.0
P1,billing,email,standard,team_b,0,94.85661367,1,,14400.0
P4,billing,chat,standard,team_d,0,73.80275317,1,,172800.0
P3,software,email,enterprise,team_b,2,147.3209808,0,76403502.0,86400.0
P3,hardware,email,standard,team_b,0,15.74792865,0,,86400.0
P4,network,portal,standard,team_a,1,0.98717024,1,91872798.0,172800.0
P3,hardware,email,standard,team_a,0,531.7799221,0,67075344.0,86400.0
P3,hardware,portal,standard,team_c,0,19.99547,1,,86400.0
P4,network,phone,standard,team_d,0,2.633773939,1,,172800.0
P3,software,phone,standard,team_c,0,17.04920992,1,,86400.0
P3,hardware,phone,enterprise,team_a,0,66.29840388,0,,86400.0
P2,software,email,standard,team_b,3,53.2200961,0,,28800.0
P3,hardware,email,standard,team_a,1,13.89387787,0,87911520.0,86400.0
P2,network,phone,standard,team_a,1,12.36411575,1,,28800.0
P3,billing,chat,enterprise,team_b,2,35.2561683,0,,86400.0
P3,software,portal,standard,team_d,1,0.815872583,1,75837492.0,86400.0
P4,billing,email,enterprise,team_d,0,0.142901751,0,,172800.0
P3,billing,phone,standard,team_a,1,57.55958547,0,,86400.0
P2,billing,chat,standard,team_c,0,23.6079394,1,,28800.0
P3,software,email,standard,team_a,2,1.452372221,1,,86400.0
P2,hardware,portal,standard,team_b,0,36.9498218,1,77665584.0,28800.0
P2,software,phone,standard,team_c,0,164.5179245,0,,28800.0
P4,hardware,portal,enterprise,team_b,2,17.65542285,1,85304664.0,172800.0
P3,software,portal,standard,team_c,0,17.34605285,1,75401784.0,86400.0
P2,software,portal,vip,team_b,0,37.8649846,1,71132412.0,28800.0
P1,software,phone,enterprise,team_d,1,9.6425861,0,,14400.0
P3,network,chat,standard,team_a,0,60.95660841,1,,86400.0
P4,network,portal,standard,team_d,1,109.6764185,0,88898520.0,172800.0
P3,network,phone,standard,team_d,0,12.979422,0,,86400.0
P2,software,portal,standard,team_c,2,64.50543288,1,,28800.0
P3,hardware,portal,standard,team_c,1,131.3578574,0,63962730.0,86400.0
P4,hardware,phone,standard,team_c,1,140.031248,1,,172800.0
P3,billing,portal,standard,team_a,0,48.29617976,1,,86400.0
P2,hardware,phone,enterprise,team_d,0,9.913278305,1,,28800.0
P3,billing,email,standard,team_a,0,64.58257479,1,,86400.0
P4,network,phone,standard,team_b,0,79.63938802,0,78497808.0,172800.0
P1,software,email,vip,team_d,0,84.22203649,1,,14400.0
P3,software,portal,enterprise,team_a,0,163.3950447,0,,86400.0
P4,hardware,chat,enterprise,team_b,1,57.3134245,0,82739868.0,172800.0
P2,hardware,chat,enterprise,team_c,2,37.65417471,0,83445720.0,28800.0
P4,billing,chat,standard,team_c,1,41.89572912,0,,172800.0
P3,hardware,phone,standard,team_b,1,23.27596881,1,,86400.0
P3,software,phone,enterprise,team_d,0,3.538265617,1,89413446.0,86400.0
P4,billing,portal,standard,team_b,0,75.83737614,1,,172800.0
P2,hardware,phone,standard,team_b,0,1.202961969,0,75785526.0,28800.0
P4,billing,chat,enterprise,team_a,0,3.975646161,1,,172800.0
P4,billing,phone,standard,team_d,2,24.39938353,1,,172800.0
P3,network,chat,standard,team_d,0,160.4750614,0,78131364.0,86400.0
P1,software,chat,enterprise,team_b,0,39.59829199,0,81772716.0,14400.0
P3,software,portal,enterprise,team_d,1,14.53795228,0,,86400.0
P2,hardware,email,standard,team_c,1,136.4101496,1,67315332.0,28800.0
P3,billing,chat,standard,team_c,0,50.87459812,1,65377584.0,86400.0
P4,software,phone,vip,team_c,0,27.70431289,0,72943500.0,172800.0
P3,billing,email,standard,team_c,2,75.4681539,1,,86400.0
P3,hardware,portal,standard,team_c,0,34.90940076,1,,86400.0
P2,network,chat,standard,team_b,2,78.55524919,1,,28800.0
P1,hardware,portal,standard,team_b,0,14.78293256,0,72521232.0,14400.0
P4,software,phone,standard,team_c,0,9.764014293,0,,172800.0
P1,network,portal,standard,team_a,0,37.07538235,0,74801814.0,14400.0
P2,hardware,phone,enterprise,team_b,0,23.1042063,0,,28800.0
P4,network,portal,standard,team_c,0,55.75540415,1,60776382.0,172800.0
P3,software,email,standard,team_c,0,93.29493074,1,,86400.0
P3,network,phone,standard,team_b,1,139.0645656,0,,86400.0
P2,software,portal,standard,team_b,0,85.75906294,1,,28800.0
P2,billing,portal,standard,team_b,1,25.09016575,1,,28800.0
P3,billing,email,enterprise,team_d,0,77.97745332,1,61400502.0,86400.0
P3,hardware,portal,standard,team_a,0,45.28682948,1,,86400.0
P4,network,email,standard,team_c,0,141.9191149,1,77870664.0,172800.0
P3,hardware,portal,standard,team_a,0,73.63058346,0,,86400.0
P1,network,phone,standard,team_c,1,9.767891098,1,,14400.0
P3,network,portal,enterprise,team_b,0,4.878821212,0,70768212.0,86400.0
P2,billing,phone,standard,team_a,1,47.09444772,1,63798342.0,28800.0
P2,software,chat,standard,team_a,1,27.2517977,1,85893600.0,28800.0
P3,hardware,chat,standard,team_d,1,11.04235997,0,,86400.0
P3,network,phone,standard,team_b,0,95.86664762,1,89421720.0,86400.0
P2,network,phone,enterprise,team_a,0,28.24078897,1,,28800.0
P4,hardware,chat,enterprise,team_c,0,5.396458397,0,82707174.0,172800.0
P3,network,chat,standard,team_c,0,18.25035305,0,,86400.0
P2,hardware,phone,enterprise,team_a,0,67.78462845,0,,28800.0
P2,billing,portal,standard,team_d,1,62.63704493,0,,28800.0
P4,network,phone,standard,team_d,1,18.26646926,1,89616888.0,172800.0
P4,software,email,standard,team_a,1,25.04064192,0,74331888.0,172800.0
P3,software,portal,vip,team_a,1,3.066534748,0,,86400.0
P3,billing,email,enterprise,team_d,0,183.7941932,1,,86400.0
P4,software,chat,standard,team_c,1,23.77458559,0,,172800.0
P4,network,chat,standard,team_d,0,159.0523445,1,,172800.0
P2,network,chat,standard,team_d,0,100.8819297,0,,28800.0
P4,hardware,chat,enterprise,team_a,0,24.49437612,1,69524664.0,172800.0
P4,hardware,chat,standard,team_a,1,71.07916269,1,,172800.0
P3,network,email,standard,team_a,1,38.50452594,1,76895010.0,86400.0
P2,billing,chat,standard,team_d,1,225.4324392,0,,28800.0
P3,network,phone,vip,team_d,1,61.04750423,1,81539460.0,86400.0
P2,hardware,chat,enterprise,team_d,1,43.9225529,0,68492940.0,28800.0
P2,hardware,email,standard,team_d,0,60.96167809,1,,28800.0
P4,hardware,portal,standard,team_d,0,14.92689294,0,,172800.0
P3,hardware,email,standard,team_c,0,21.95071682,0,,86400.0
P3,hardware,portal,standard,team_a,0,74.83280102,1,66487854.0,86400.0
P2,network,portal,standard,team_a,1,5.245914564,0,89383704.0,28800.0
P3,network,portal,standard,team_c,1,21.62287295,1,65244522.0,86400.0
P4,network,chat,standard,team_c,0,57.98669633,1,66114966.0,172800.0
P2,software,portal,standard,team_a,0,326.8983715,0,,28800.0
P3,billing,email,standard,team_c,1,155.9522876,0,73789170.0,86400.0
P2,software,chat,enterprise,team_d,0,107.1068356,0,,28800.0
P3,software,chat,standard,team_d,1,41.68742137,1,83586864.0,86400.0
P4,software,phone,standard,team_d,0,98.0066905,1,87366150.0,172800.0
P2,billing,portal,standard,team_c,1,49.11280616,1,73849302.0,28800.0
P1,hardware,chat,standard,team_c,0,36.80015381,0,78825600.0,14400.0
P3,billing,portal,vip,team_c,0,15.1793427,1,86831058.0,86400.0
P3,hardware,chat,standard,team_a,0,180.8708268,0,86961984.0,86400.0
P3,network,chat,enterprise,team_b,1,54.70832306,1,,86400.0
P3,hardware,email,enterprise,team_c,2,67.50199541,0,87033576.0,86400.0
P1,hardware,email,standard,team_d,0,9.124615212,1,84295134.0,14400.0
P3,software,chat,standard,team_d,0,33.81678374,1,,86400.0
P2,software,portal,standard,team_a,1,200.5691637,1,,28800.0
P2,network,email,standard,team_d,0,85.04717927,0,,28800.0
P3,software,phone,enterprise,team_a,1,128.6397042,0,,86400.0
P3,billing,phone,enterprise,team_b,2,30.2389391,0,70570494.0,86400.0
P1,billing,chat,standard,team_c,1,4.127148296,1,,14400.0
P2,software,phone,standard,team_c,0,25.98366256,1,67382772.0,28800.0
P3,network,phone,standard,team_a,1,28.29575919,0,,86400.0
P3,billing,chat,standard,team_c,2,21.49684628,0,,86400.0
P2,hardware,portal,enterprise,team_d,1,44.88227091,1,63959328.0,28800.0
P2,hardware,email,standard,team_d,0,12.80132952,1,,28800.0
P4,software,phone,enterprise,team_d,0,166.5199383,0,75677718.0,172800.0
P1,hardware,portal,standard,team_b,1,142.8484532,0,73256400.0,14400.0
P3,network,email,standard,team_a,1,18.19628173,0,68334948.0,86400.0
P3,hardware,email,enterprise,team_b,1,63.24436076,0,,86400.0
P4,software,phone,standard,team_b,1,41.72573237,0,,172800.0
P4,network,phone,standard,team_a,1,17.26637076,1,82856154.0,172800.0
P3,software,phone,enterprise,team_a,0,136.4393591,0,,86400.0
P3,billing,chat,standard,team_c,0,15.76484357,1,,86400.0
P3,network,phone,standard,team_a,0,58.78942255,1,,86400.0
P3,hardware,portal,standard,team_c,1,24.51021387,0,76170540.0,86400.0
P3,hardware,phone,standard,team_a,1,104.9591931,1,81280950.0,86400.0
P4,software,email,standard,team_c,1,58.10733402,1,,172800.0
P4,hardware,chat,standard,team_b,0,107.2396991,1,86493432.0,172800.0
P3,network,phone,enterprise,team_c,0,25.63615792,0,86659668.0,86400.0
P4,billing,portal,vip,team_b,1,0.673751575,1,,172800.0
P3,hardware,chat,enterprise,team_c,0,15.03516001,1,87785196.0,86400.0
P3,billing,chat,enterprise,team_c,1,101.0545977,1,,86400.0
P3,software,portal,standard,team_d,0,22.86392713,1,64638084.0,86400.0
P2,network,phone,standard,team_a,0,23.11012526,1,,28800.0
P4,network,email,vip,team_b,0,35.83111393,1,,172800.0
P4,billing,chat,enterprise,team_b,0,19.26796193,1,,172800.0
P3,software,phone,standard,team_d,0,98.73487185,0,,86400.0
P4,hardware,chat,standard,team_a,0,23.29094636,1,,172800.0
P4,software,portal,standard,team_d,0,55.57357528,1,74225196.0,172800.0
P2,network,portal,standard,team_a,0,35.98223343,0,,28800.0
P2,network,email,standard,team_c,0,20.32647429,1,64099200.0,28800.0
P4,network,phone,standard,team_d,1,18.49842801,1,87896844.0,172800.0
P4,software,phone,standard,team_a,0,41.81655212,1,82343844.0,172800.0
P4,billing,chat,standard,team_c,1,14.20757256,0,,172800.0
P1,software,portal,standard,team_b,0,25.44570771,1,81054030.0,14400.0
P3,billing,chat,standard,team_a,1,2.410509977,1,,86400.0
P4,software,portal,standard,team_b,0,93.7254572,0,68386188.0,172800.0
P3,software,portal,standard,team_c,0,2.677272583,0,78273306.0,86400.0
P4,hardware,phone,standard,team_d,0,123.4714268,1,,172800.0
P2,hardware,chat,standard,team_a,1,2.912478751,0,,28800.0
P1,network,email,standard,team_c,1,113.1010656,1,,14400.0
P1,network,portal,standard,team_a,2,61.99705777,1,72017682.0,14400.0
P3,hardware,chat,standard,team_b,0,42.30709043,1,78721992.0,86400.0
P3,software,phone,standard,team_a,1,9.395993309,0,64080168.0,86400.0
P4,network,portal,enterprise,team_a,0,17.80588974,1,83220678.0,172800.0
P1,billing,email,enterprise,team_d,1,70.29734696,0,65888772.0,14400.0
P3,hardware,portal,standard,team_b,1,43.0648821,0,70360158.0,86400.0
P4,network,email,standard,team_c,2,43.33553759,0,,172800.0
P3,billing,email,standard,team_b,1,8.57917878,0,,86400.0
